chrom	start	end	har_coord	category	nearest_gene	distance_to_gene
chr7	114337580	114338171	chr7:114337580-114338171	intronic	FOXP2	0
chr7	114345587	114345780	chr7:114345587-114345780	intronic	FOXP2	0
chr7	114346237	114346468	chr7:114346237-114346468	intronic	FOXP2	0
chr7	114489069	114489097	chr7:114489069-114489097	intronic	FOXP2	0
chr7	114554265	114554424	chr7:114554265-114554424	intronic	FOXP2	0
chr7	114772588	114772910	chr7:114772588-114772910	intergenic_proximal	FOXP2	78817
chr7	114975070	114975301	chr7:114975070-114975301	intronic	MDFIC	0
chr7	115286690	115287532	chr7:115286690-115287532	intergenic_proximal	LINC01392	55336
chr7	115473653	115474422	chr7:115473653-115474422	intergenic_proximal	POLR2DP2	28945
chr7	115701228	115701305	chr7:115701228-115701305	intergenic_proximal	RP11-458K10.2	18611
chr7	115729263	115729492	chr7:115729263-115729492	intergenic_proximal	RP11-458K10.2	46646
chr7	115776982	115777240	chr7:115776982-115777240	intergenic_proximal	RP11-458K10.3	12489
chr7	117286502	117286685	chr7:117286502-117286685	promoter_proximal	WNT2	0
chr7	120276826	120277036	chr7:120276826-120277036	intronic	KCND2	0
chr7	120636353	120636608	chr7:120636353-120636608	intronic	KCND2	0
chr7	122328735	122329014	chr7:122328735-122329014	promoter_proximal	CADPS2	0
chr7	125027131	125027157	chr7:125027131-125027157	intronic	POT1-AS1	0
chr7	126192159	126192457	chr7:126192159-126192457	intergenic_proximal	AC000370.2	186513
chr7	126991126	126991533	chr7:126991126-126991533	intronic	GRM8	0
chr7	127057566	127057827	chr7:127057566-127057827	promoter_proximal	GRM8	0
chr7	127074291	127074487	chr7:127074291-127074487	intronic	GRM8	0
chr7	127535966	127536116	chr7:127535966-127536116	intergenic_proximal	GCC1	44512
chr7	127655066	127655276	chr7:127655066-127655276	intronic	SND1	0
chr7	127699652	127699787	chr7:127699652-127699787	intronic	SND1	0
chr7	127794265	127794288	chr7:127794265-127794288	intronic	SND1	0
chr7	132112792	132112884	chr7:132112792-132112884	intergenic_proximal	PLXNA4	10448
chr7	132414898	132415260	chr7:132414898-132415260	intronic	PLXNA4	0
chr7	133778870	133779348	chr7:133778870-133779348	intronic	EXOC4	0
chr7	134695356	134695576	chr7:134695356-134695576	intergenic_proximal	AC009276.4	7367
chr7	134816489	134816899	chr7:134816489-134816899	intronic	CALD1	0
chr7	135277260	135277409	chr7:135277260-135277409	intronic	SLC23A4P	0
chr7	136157005	136157223	chr7:136157005-136157223	intronic	AC009784.3	0
chr7	138122444	138122757	chr7:138122444-138122757	promoter_proximal	RCC2P3	0
chr7	138298073	138298488	chr7:138298073-138298488	promoter_proximal	AC008155.2	0
chr7	138403681	138403994	chr7:138403681-138403994	promoter_proximal	PTMAP10	201
chr7	138879454	138879604	chr7:138879454-138879604	exonic	KIAA1549	0
chr7	139284334	139284524	chr7:139284334-139284524	exonic	UBN2	0
chr7	141191269	141191469	chr7:141191269-141191469	intronic	TMEM178B	0
chr7	144774186	144774547	chr7:144774186-144774547	intronic	TPK1	0
chr7	145176902	145176949	chr7:145176902-145176949	intergenic_proximal	AC004911.2	92565
chr7	145960110	145960271	chr7:145960110-145960271	intergenic_proximal	RP11-13M3.1	89791
chr7	146214973	146215168	chr7:146214973-146215168	intronic	CNTNAP2	0
chr7	146290445	146290553	chr7:146290445-146290553	intronic	CNTNAP2	0
chr7	146420328	146420351	chr7:146420328-146420351	intronic	CNTNAP2	0
chr7	146654063	146654418	chr7:146654063-146654418	intronic	CNTNAP2	0
chr7	147516199	147516488	chr7:147516199-147516488	intronic	CNTNAP2	0
chr7	147859118	147859418	chr7:147859118-147859418	intronic	CNTNAP2	0
chr7	147878719	147878918	chr7:147878719-147878918	intronic	CNTNAP2	0
chr7	148173396	148173905	chr7:148173396-148173905	intronic	CNTNAP2	0
chr7	152128955	152129200	chr7:152128955-152129200	promoter_proximal	YBX1P4	0
chr7	152931898	152932009	chr7:152931898-152932009	intronic	RP5-876K2.1	0
chr7	153301955	153302225	chr7:153301955-153302225	intergenic_proximal	LINC01287	53140
chr7	154620290	154620440	chr7:154620290-154620440	intronic	DPP6	0
chr7	155018216	155018555	chr7:155018216-155018555	intergenic_proximal	PAXIP1-DT	12514
chr8	911273	911471	chr8:911273-911471	intronic	DLGAP2	0
chr8	1700999	1701704	chr8:1700999-1701704	exonic	DLGAP2	0
chr8	3698166	3698460	chr8:3698166-3698460	intronic	CSMD1	0
chr8	4162148	4162188	chr8:4162148-4162188	intronic	CSMD1	0
chr8	5081447	5081663	chr8:5081447-5081663	intergenic_proximal	RP11-221H10.1	8579
chr8	5360203	5360337	chr8:5360203-5360337	intergenic_proximal	RP11-29A2.1	3034
chr8	6508879	6509169	chr8:6508879-6509169	exonic	MCPH1	0
chr8	9204427	9204725	chr8:9204427-9204725	intronic	RP11-115J16.1	0
chr8	10377270	10377520	chr8:10377270-10377520	intronic	MSRA	0
chr8	10440368	10440501	chr8:10440368-10440501	intergenic_proximal	RP11-981G7.1	2057
chr8	11124110	11124460	chr8:11124110-11124460	promoter_proximal	XKR6	0
chr8	13150516	13150810	chr8:13150516-13150810	intronic	DLC1	0
chr8	13168459	13168584	chr8:13168459-13168584	intronic	DLC1	0
chr8	14499319	14499586	chr8:14499319-14499586	intronic	SGCZ	0
chr8	14529340	14529505	chr8:14529340-14529505	intronic	SGCZ	0
chr8	15237919	15238303	chr8:15237919-15238303	promoter_proximal	SGCZ	0
chr8	15811932	15812187	chr8:15811932-15812187	intergenic_proximal	PPM1AP1	4650
chr8	16478718	16478836	chr8:16478718-16478836	intronic	MSR1	0
chr8	17617582	17617740	chr8:17617582-17617740	intronic	PDGFRL	0
chr8	18580690	18581200	chr8:18580690-18581200	intronic	PSD3	0
chr8	18722061	18722297	chr8:18722061-18722297	promoter_proximal	PSD3	0
chr8	19756269	19756709	chr8:19756269-19756709	promoter_proximal	CSGALNACT1	0
chr8	19849080	19849465	chr8:19849080-19849465	exonic	INTS10	0
chr8	20561655	20562100	chr8:20561655-20562100	intergenic_proximal	RP11-404E12.1	10251
chr8	20819307	20819538	chr8:20819307-20819538	intergenic_proximal	TMEM97P2	114897
chr8	20977343	20977477	chr8:20977343-20977477	intronic	RP11-369E15.3	0
chr8	21081895	21082012	chr8:21081895-21082012	intronic	RP11-369E15.3	0
chr8	25980224	25980374	chr8:25980224-25980374	intronic	EBF2	0
chr8	26230244	26230504	chr8:26230244-26230504	intergenic_proximal	RP11-98P2.1	24379
chr8	26918610	26918894	chr8:26918610-26918894	intergenic_proximal	ADRA1A	51333
chr8	27895083	27895513	chr8:27895083-27895513	intronic	SCARA5	0
chr8	28308297	28308449	chr8:28308297-28308449	intronic	RP11-380I10.4	0
chr8	30785022	30785562	chr8:30785022-30785562	intronic	PPP2CB	0
chr8	32207544	32207879	chr8:32207544-32207879	intronic	NRG1	0
chr8	33804874	33804893	chr8:33804874-33804893	intronic	RP11-317N12.1	0
chr8	34173908	34174186	chr8:34173908-34174186	promoter_proximal	RP11-431M3.1	700
chr8	34226284	34226948	chr8:34226284-34226948	promoter_proximal	RP1-84O15.2	1491
chr8	34281726	34282115	chr8:34281726-34282115	intronic	RP1-84O15.2	0
chr8	35183289	35183350	chr8:35183289-35183350	intergenic_proximal	UNC5D	52125
chr8	35525793	35526026	chr8:35525793-35526026	promoter_proximal	UNC5D	0
chr8	35617382	35617406	chr8:35617382-35617406	intronic	UNC5D	0
chr8	35666372	35666636	chr8:35666372-35666636	intronic	UNC5D	0
chr8	37160732	37160826	chr8:37160732-37160826	intergenic_proximal	SMARCE1P4	65343
chr8	37215538	37215564	chr8:37215538-37215564	intergenic_proximal	RP11-527N22.1	111011
chr8	37298288	37298545	chr8:37298288-37298545	intergenic_proximal	RP11-527N22.1	28030
chr8	37353739	37354093	chr8:37353739-37354093	intergenic_proximal	RP11-527N22.1	21749
chr8	38380262	38380744	chr8:38380262-38380744	promoter_proximal	NSD3	0
chr8	40210681	40211091	chr8:40210681-40211091	intergenic_proximal	RP11-470M17.2	38070
chr8	40828210	40828461	chr8:40828210-40828461	intronic	ZMAT4	0
chr8	40901027	40901225	chr8:40901027-40901225	promoter_proximal	RP11-465K16.1	0
chr8	42241151	42241213	chr8:42241151-42241213	intronic	IKBKB-DT	0
chr8	47547730	47547925	chr8:47547730-47547925	promoter_proximal	SPIDR	0
chr8	50056720	50057310	chr8:50056720-50057310	intronic	SNTG1	0
chr8	50586651	50587244	chr8:50586651-50587244	intronic	SNTG1	0
chr8	50796408	50796585	chr8:50796408-50796585	exonic	SNTG1	0
chr8	51545134	51545298	chr8:51545134-51545298	intronic	PXDNL	0
chr8	55529102	55529235	chr8:55529102-55529235	exonic	XKR4	0
chr8	55893241	55893501	chr8:55893241-55893501	promoter_proximal	LYN	0
chr8	56212501	56212851	chr8:56212501-56212851	promoter_proximal	CHCHD7	0
chr8	56565756	56565839	chr8:56565756-56565839	intergenic_proximal	LINC00968	5934
chr8	57867001	57867331	chr8:57867001-57867331	intronic	LINC01602	0
chr8	58319574	58319759	chr8:58319574-58319759	intergenic_proximal	RP11-716D16.2	47125
chr8	58856126	58856268	chr8:58856126-58856268	intronic	TOX	0
chr8	59513582	59513876	chr8:59513582-59513876	intergenic_proximal	RP11-379I19.2	43652
chr8	60782028	60782167	chr8:60782028-60782167	intronic	CHD7	0
chr8	61093741	61094111	chr8:61093741-61094111	intronic	CLVS1	0
chr8	62822078	62822248	chr8:62822078-62822248	intronic	NKAIN3	0
chr8	63172540	63172968	chr8:63172540-63172968	exonic	YTHDF3	0
chr8	63704070	63704543	chr8:63704070-63704543	promoter_proximal	LINC01414	0
chr8	64072064	64072418	chr8:64072064-64072418	intronic	LINC01414	0
chr8	64946544	64947085	chr8:64946544-64947085	intergenic_proximal	RP11-89A16.1	26403
chr8	65026812	65027056	chr8:65026812-65027056	intergenic_proximal	RP11-89A16.1	52965
chr8	65051650	65051879	chr8:65051650-65051879	intergenic_proximal	RP11-89A16.1	77803
chr8	65330257	65330560	chr8:65330257-65330560	intergenic_proximal	PPIAP86	47032
chr8	66392109	66392255	chr8:66392109-66392255	intronic	RP11-346I3.7	0
chr8	67185258	67185648	chr8:67185258-67185648	intronic	CSPP1	0
chr8	70109742	70110738	chr8:70109742-70110738	exonic	NCOA2	0
chr8	71182165	71182315	chr8:71182165-71182315	intronic	RP11-326E22.2	0
chr8	71449106	71449229	chr8:71449106-71449229	promoter_proximal	EYA1	0
chr8	71725319	71725513	chr8:71725319-71725513	intergenic_proximal	RP11-1144P22.1	22534
chr8	71727145	71727295	chr8:71727145-71727295	intergenic_proximal	RP11-1144P22.1	24360
chr8	72364185	72364462	chr8:72364185-72364462	intergenic_proximal	RNA5SP271	6371
chr8	75724325	75724600	chr8:75724325-75724600	intergenic_proximal	HNF4G	157492
chr8	76349767	76350021	chr8:76349767-76350021	intergenic_proximal	RP11-202L1.1	41453
chr8	76370603	76370943	chr8:76370603-76370943	intergenic_proximal	RP11-706J10.2	33055
chr8	76586724	76587157	chr8:76586724-76587157	intronic	ZFHX4-AS1	0
chr8	76684822	76685557	chr8:76684822-76685557	promoter_proximal	ZFHX4	0
chr8	77034202	77034634	chr8:77034202-77034634	intergenic_proximal	HIGD1AP18	20175
chr8	78019810	78019985	chr8:78019810-78019985	intergenic_proximal	RP11-91P17.1	128116
chr8	78132549	78133088	chr8:78132549-78133088	intergenic_proximal	RP11-91P17.1	15013
chr8	80812261	80812444	chr8:80812261-80812444	promoter_proximal	ZNF704	0
chr8	81729015	81729346	chr8:81729015-81729346	intronic	ZFAND1	0
chr8	81960746	81960962	chr8:81960746-81960962	intergenic_proximal	LINC02235	36399
chr8	81970297	81970383	chr8:81970297-81970383	intergenic_proximal	LINC02235	45950
chr8	82073538	82073658	chr8:82073538-82073658	intronic	CTD-2272D18.1	0
chr8	84386050	84386248	chr8:84386050-84386248	intronic	RALYL	0
chr8	88116711	88116861	chr8:88116711-88116861	exonic	MMP16	0
chr8	89617199	89617231	chr8:89617199-89617231	intronic	RP11-37B2.1	0
chr8	89632214	89632520	chr8:89632214-89632520	intronic	RP11-37B2.1	0
chr8	91008632	91009122	chr8:91008632-91009122	exonic	PIP4P2	0
chr8	91531259	91531404	chr8:91531259-91531404	intergenic_proximal	RP11-122C21.1	11520
chr8	91812912	91813473	chr8:91812912-91813473	intronic	RP11-122C21.1	0
chr8	92102772	92103042	chr8:92102772-92103042	promoter_proximal	RUNX1T1	0
chr8	92539740	92539887	chr8:92539740-92539887	intronic	RP11-587H10.2	0
chr8	93078531	93078861	chr8:93078531-93078861	intergenic_proximal	MIR8084	48693
chr8	93287412	93287889	chr8:93287412-93287889	intronic	LINC00535	0
chr8	93307755	93308128	chr8:93307755-93308128	intronic	LINC00535	0
chr8	95344732	95344902	chr8:95344732-95344902	intronic	C8orf37-AS1	0
chr8	98852840	98852975	chr8:98852840-98852975	intronic	STK3	0
chr8	99376011	99376228	chr8:99376011-99376228	intronic	VPS13B	0
chr8	99780247	99780293	chr8:99780247-99780293	intronic	VPS13B	0
chr8	99874087	99874318	chr8:99874087-99874318	intronic	VPS13B	0
chr8	102560806	102560847	chr8:102560806-102560847	exonic	ODF1	0
chr8	102958854	102958907	chr8:102958854-102958907	intronic	MAILR	0
chr8	104353359	104353624	chr8:104353359-104353624	intronic	DPYS	0
chr8	104813141	104813468	chr8:104813141-104813468	intronic	ZFPM2	0
chr8	105222333	105222550	chr8:105222333-105222550	intronic	ZFPM2	0
chr8	105364285	105364431	chr8:105364285-105364431	intronic	ZFPM2	0
chr8	107204322	107204707	chr8:107204322-107204707	intergenic_proximal	KB-1303B4.3	8385
chr8	107373967	107374212	chr8:107373967-107374212	intronic	ANGPT1	0
chr8	109638111	109638361	chr8:109638111-109638361	intronic	SYBU	0
chr8	112626645	112626721	chr8:112626645-112626721	intronic	CSMD3	0
chr8	112737849	112737883	chr8:112737849-112737883	intronic	CSMD3	0
chr8	113865794	113865991	chr8:113865794-113865991	intergenic_proximal	Y_RNA	84895
chr8	114106234	114106262	chr8:114106234-114106262	intergenic_proximal	Y_RNA	155237
chr8	115408230	115408249	chr8:115408230-115408249	intergenic_proximal	TRPS1	247
chr8	115626254	115626283	chr8:115626254-115626283	intronic	TRPS1	0
chr8	115702373	115702883	chr8:115702373-115702883	intronic	TRPS1	0
chr8	115705131	115705353	chr8:115705131-115705353	intronic	TRPS1	0
chr8	115779442	115779602	chr8:115779442-115779602	intronic	TRPS1	0
chr8	116010231	116010590	chr8:116010231-116010590	intronic	LINC00536	0
chr8	116023278	116023587	chr8:116023278-116023587	promoter_proximal	LINC00536	0
chr8	116344400	116344814	chr8:116344400-116344814	intergenic_proximal	LINC00536	19339
chr8	116475609	116475625	chr8:116475609-116475625	intergenic_proximal	RP11-536K17.1	71853
chr8	116515843	116516123	chr8:116515843-116516123	intergenic_proximal	RP11-536K17.1	112087
chr8	117202236	117202390	chr8:117202236-117202390	intergenic_proximal	SLC30A8	25523
chr8	117907565	117907588	chr8:117907565-117907588	intronic	EXT1	0
chr8	120629443	120629619	chr8:120629443-120629619	intronic	SNTB1	0
chr8	121784535	121784827	chr8:121784535-121784827	intronic	HAS2-AS1	0
chr8	122159258	122159429	chr8:122159258-122159429	intergenic_proximal	RP11-398G24.2	32075
chr8	125876547	125876741	chr8:125876547-125876741	intronic	RP11-622O11.6	0
chr8	126049062	126049249	chr8:126049062-126049249	intronic	LINC00861	0
chr8	128272282	128272479	chr8:128272282-128272479	intergenic_proximal	RP11-654O1.1	50652
chr8	128602693	128602707	chr8:128602693-128602707	intergenic_proximal	CCDC26	31492
chr8	129356594	129356744	chr8:129356594-129356744	intronic	CCDC26	0
chr8	129513681	129513937	chr8:129513681-129513937	intronic	CCDC26	0
chr8	129685680	129685915	chr8:129685680-129685915	promoter_proximal	RP11-419K12.2	0
chr8	131646585	131646739	chr8:131646585-131646739	intergenic_proximal	CTD-2008O4.1	65773
chr8	132799014	132799192	chr8:132799014-132799192	exonic	PHF20L1	0
chr8	134409317	134409467	chr8:134409317-134409467	intergenic_proximal	RP11-513H8.2	18831
chr8	135616414	135616679	chr8:135616414-135616679	intronic	KHDRBS3	0
chr8	136474697	136474749	chr8:136474697-136474749	intronic	LINC02055	0
chr8	137203016	137203338	chr8:137203016-137203338	intergenic_proximal	RNU6-144P	97559
chr8	137539168	137539263	chr8:137539168-137539263	intronic	CTD-2025J6.2	0
chr8	141459988	141460445	chr8:141459988-141460445	promoter_proximal	MROH5	0
chr8	141882319	141882453	chr8:141882319-141882453	intergenic_proximal	RP11-953B20.2	85638
chr8	143479437	143479884	chr8:143479437-143479884	intronic	ZC3H3	0
chr8	144468317	144468747	chr8:144468317-144468747	exonic	KIFC2	0
chr8	144472797	144473412	chr8:144472797-144473412	exonic	KIFC2	0
chr9	272805	273130	chr9:272805-273130	promoter_proximal	DOCK8	0
chr9	469645	470020	chr9:469645-470020	promoter_proximal	RP11-165F24.3	0
chr9	603160	603470	chr9:603160-603470	intronic	KANK1	0
chr9	1045539	1045584	chr9:1045539-1045584	promoter_proximal	LINC01230	41
chr9	1201875	1202104	chr9:1201875-1202104	intergenic_proximal	RPS27AP14	37009
chr9	1414854	1414979	chr9:1414854-1414979	intergenic_proximal	RNA5SP279	80902
chr9	1743600	1743842	chr9:1743600-1743842	intergenic_proximal	RP11-415J4.1	193498
chr9	2050744	2051141	chr9:2050744-2051141	intronic	SMARCA2	0
chr9	2081746	2081802	chr9:2081746-2081802	intronic	SMARCA2	0
chr9	2159560	2160390	chr9:2159560-2160390	exonic	SMARCA2	0
chr9	2241880	2242215	chr9:2241880-2242215	intergenic_proximal	RN7SL592P	12640
chr9	2621394	2621609	chr9:2621394-2621609	promoter_proximal	VLDLR-AS1	0
chr9	2623240	2623780	chr9:2623240-2623780	promoter_proximal	VLDLR	0
chr9	3268156	3268468	chr9:3268156-3268468	intronic	RFX3	0
chr9	3646860	3647143	chr9:3646860-3647143	intronic	RFX3-AS1	0
chr9	3650581	3650778	chr9:3650581-3650778	intronic	RFX3-AS1	0
chr9	3856422	3856797	chr9:3856422-3856797	intronic	GLIS3	0
chr9	3886993	3887653	chr9:3886993-3887653	intronic	GLIS3	0
chr9	3941838	3942210	chr9:3941838-3942210	intronic	GLIS3	0
chr9	3957230	3957374	chr9:3957230-3957374	intronic	GLIS3	0
chr9	3968920	3969210	chr9:3968920-3969210	intronic	GLIS3	0
chr9	4214126	4214346	chr9:4214126-4214346	intronic	GLIS3	0
chr9	7659795	7660032	chr9:7659795-7660032	intergenic_proximal	PPIAP33	61419
chr9	7689772	7689991	chr9:7689772-7689991	intergenic_proximal	PPIAP33	91396
chr9	7775372	7775392	chr9:7775372-7775392	intergenic_proximal	RP11-77E14.2	10713
chr9	8160478	8160724	chr9:8160478-8160724	intergenic_proximal	PTPRD	153522
chr9	8182439	8182517	chr9:8182439-8182517	intergenic_proximal	PTPRD	131729
chr9	8284910	8285048	chr9:8284910-8285048	intergenic_proximal	PTPRD	29198
chr9	8532063	8532343	chr9:8532063-8532343	intronic	PTPRD	0
chr9	8784020	8784350	chr9:8784020-8784350	intronic	PTPRD	0
chr9	8863199	8863282	chr9:8863199-8863282	intronic	PTPRD	0
chr9	8896129	8896361	chr9:8896129-8896361	intronic	PTPRD	0
chr9	9064505	9064559	chr9:9064505-9064559	intronic	PTPRD	0
chr9	9641110	9641282	chr9:9641110-9641282	intronic	PTPRD	0
chr9	10456112	10456231	chr9:10456112-10456231	intronic	PTPRD	0
chr9	10542241	10542390	chr9:10542241-10542390	intronic	PTPRD	0
chr9	10575944	10576299	chr9:10575944-10576299	intronic	PTPRD	0
chr9	10917137	10917585	chr9:10917137-10917585	intergenic_proximal	RP11-109M17.2	30787
chr9	11704666	11704754	chr9:11704666-11704754	intronic	RP11-74C3.2	0
chr9	11708968	11709233	chr9:11708968-11709233	intronic	RP11-74C3.2	0
chr9	12468729	12468850	chr9:12468729-12468850	intergenic_proximal	RNU2-47P	168279
chr9	13407082	13407192	chr9:13407082-13407192	intronic	RP11-536O18.1	0
chr9	13506849	13507045	chr9:13506849-13507045	intronic	RP11-536O18.1	0
chr9	13751080	13751219	chr9:13751080-13751219	intronic	RP11-536O18.1	0
chr9	13755621	13756163	chr9:13755621-13756163	intronic	RP11-536O18.1	0
chr9	13829441	13829455	chr9:13829441-13829455	intronic	RP11-536O18.1	0
chr9	13895967	13896236	chr9:13895967-13896236	intergenic_proximal	LINC00583	31735
chr9	14292866	14292967	chr9:14292866-14292967	intronic	NFIB	0
chr9	14325360	14325645	chr9:14325360-14325645	intronic	NFIB	0
chr9	14531527	14531732	chr9:14531527-14531732	promoter_proximal	RP11-408A13.2	184
chr9	14789365	14789440	chr9:14789365-14789440	promoter_proximal	FREM1	0
chr9	15035775	15035969	chr9:15035775-15035969	intronic	CLCN3P1	0
chr9	16016785	16016886	chr9:16016785-16016886	intronic	CCDC171	0
chr9	16064728	16065279	chr9:16064728-16065279	intergenic_proximal	CCDC171	3066
chr9	16138582	16139592	chr9:16138582-16139592	intergenic_proximal	C9orf92	64343
chr9	16195664	16196104	chr9:16195664-16196104	intergenic_proximal	C9orf92	7831
chr9	16286114	16286151	chr9:16286114-16286151	intronic	C9orf92	0
chr9	16585373	16585733	chr9:16585373-16585733	intronic	BNC2	0
